1.1691e-01 1.0000e-08
1.1691e-01 1.1220e-08
1.1691e-01 1.2590e-08
1.1691e-01 1.4126e-08
1.1691e-01 1.5850e-08
1.1691e-01 1.7784e-08
1.1691e-01 1.9954e-08
1.1691e-01 2.2389e-08
1.1691e-01 2.5121e-08
1.1691e-01 2.8187e-08
1.1691e-01 3.1626e-08
1.1691e-01 3.5486e-08
1.1691e-01 3.9816e-08
1.1691e-01 4.4675e-08
1.1691e-01 5.0127e-08
1.1691e-01 5.6244e-08
1.1691e-01 6.3107e-08
1.1691e-01 7.0808e-08
1.1691e-01 7.9449e-08
1.1691e-01 8.9145e-08
1.1691e-01 1.0002e-07
1.1691e-01 1.1223e-07
1.1691e-01 1.2592e-07
1.1691e-01 1.4129e-07
1.1691e-01 1.5853e-07
1.1691e-01 1.7788e-07
1.1691e-01 1.9959e-07
1.1691e-01 2.2394e-07
1.1691e-01 2.5127e-07
1.1691e-01 2.8193e-07
1.1691e-01 3.1634e-07
1.1691e-01 3.5494e-07
1.1691e-01 3.9825e-07
1.1691e-01 4.4685e-07
1.1691e-01 5.0138e-07
1.1691e-01 5.6257e-07
1.1691e-01 6.3122e-07
1.1691e-01 7.0825e-07
1.1691e-01 7.9468e-07
1.1691e-01 8.9165e-07
1.1691e-01 1.0005e-06
1.1691e-01 1.1225e-06
1.1691e-01 1.2595e-06
1.1691e-01 1.4132e-06
1.1691e-01 1.5857e-06
1.1691e-01 1.7792e-06
1.1691e-01 1.9963e-06
1.1691e-01 2.2399e-06
1.1691e-01 2.5133e-06
1.1692e-01 2.8200e-06
1.1692e-01 3.1641e-06
1.1692e-01 3.5502e-06
1.1692e-01 3.9835e-06
1.1692e-01 4.4696e-06
1.1692e-01 5.0150e-06
1.1692e-01 5.6270e-06
1.1692e-01 6.3136e-06
1.1692e-01 7.0841e-06
1.1692e-01 7.9486e-06
1.1692e-01 8.9186e-06
1.1692e-01 1.0007e-05
1.1692e-01 1.1228e-05
1.1693e-01 1.2598e-05
1.1693e-01 1.4136e-05
1.1693e-01 1.5861e-05
1.1693e-01 1.7796e-05
1.1693e-01 1.9968e-05
1.1694e-01 2.2404e-05
1.1694e-01 2.5139e-05
1.1694e-01 2.8206e-05
1.1695e-01 3.1648e-05
1.1695e-01 3.5510e-05
1.1695e-01 3.9844e-05
1.1696e-01 4.4706e-05
1.1696e-01 5.0161e-05
1.1697e-01 5.6283e-05
1.1698e-01 6.3151e-05
1.1699e-01 7.0857e-05
1.1699e-01 7.9504e-05
1.1700e-01 8.9206e-05
1.1702e-01 1.0009e-04
1.1703e-01 1.1231e-04
1.1704e-01 1.2601e-04
1.1706e-01 1.4139e-04
1.1708e-01 1.5864e-04
1.1710e-01 1.7800e-04
1.1712e-01 1.9972e-04
1.1714e-01 2.2410e-04
1.1717e-01 2.5144e-04
1.1720e-01 2.8213e-04
1.1724e-01 3.1656e-04
1.1728e-01 3.5519e-04
1.1732e-01 3.9853e-04
1.1737e-01 4.4716e-04
1.1742e-01 5.0173e-04
1.1748e-01 5.6296e-04
1.1755e-01 6.3166e-04
1.1763e-01 7.0874e-04
1.1771e-01 7.9522e-04
1.1780e-01 8.9227e-04
1.1791e-01 1.0012e-03
1.1802e-01 1.1233e-03
1.1815e-01 1.2604e-03
1.1829e-01 1.4142e-03
1.1845e-01 1.5868e-03
1.1862e-01 1.7804e-03
1.1881e-01 1.9977e-03
1.1902e-01 2.2415e-03
1.1925e-01 2.5150e-03
1.1949e-01 2.8219e-03
1.1977e-01 3.1663e-03
1.2006e-01 3.5527e-03
1.2038e-01 3.9862e-03
1.2072e-01 4.4727e-03
1.2108e-01 5.0185e-03
1.2147e-01 5.6309e-03
1.2188e-01 6.3180e-03
1.2231e-01 7.0890e-03
1.2276e-01 7.9541e-03
1.2322e-01 8.9247e-03
1.2370e-01 1.0014e-02
1.2418e-01 1.1236e-02
1.2466e-01 1.2607e-02
1.2507e-01 1.4145e-02
1.2544e-01 1.5872e-02
1.2577e-01 1.7808e-02
1.2606e-01 1.9982e-02
1.2610e-01 2.0318e-02
1.2910e-01 2.2420e-02
1.3227e-01 2.5156e-02
1.3497e-01 2.8226e-02
1.3718e-01 3.1670e-02
1.3894e-01 3.5535e-02
1.4029e-01 3.9871e-02
1.4120e-01 4.4737e-02
1.4149e-01 4.7148e-02
1.4562e-01 5.0196e-02
1.5194e-01 5.6322e-02
1.5572e-01 6.3195e-02
1.5783e-01 7.0906e-02
1.5875e-01 7.7992e-02
1.6108e-01 7.9559e-02
1.7195e-01 8.9268e-02
1.7645e-01 1.0016e-01
1.7810e-01 1.1238e-01
1.7813e-01 1.1269e-01
1.9417e-01 1.2610e-01
1.9897e-01 1.4149e-01
1.9986e-01 1.4970e-01
2.1138e-01 1.5875e-01
2.2265e-01 1.7813e-01
2.2425e-01 1.9443e-01
2.3078e-01 1.9986e-01
2.5006e-01 2.2425e-01
2.5162e-01 2.4223e-01
2.6192e-01 2.5162e-01
2.8159e-01 2.8232e-01
2.8232e-01 2.9105e-01
3.0779e-01 3.1677e-01
3.1655e-01 3.5543e-01
3.1677e-01 3.5692e-01
3.5393e-01 3.9880e-01
3.5543e-01 4.2354e-01
3.7673e-01 4.4747e-01
3.9864e-01 5.0208e-01
3.9880e-01 5.0271e-01
4.4695e-01 5.6335e-01
4.4747e-01 5.7109e-01
4.9593e-01 6.3209e-01
5.0207e-01 7.0923e-01
5.0208e-01 7.0931e-01
5.6327e-01 7.9577e-01
5.6335e-01 7.9595e-01
6.3196e-01 8.9288e-01
6.3209e-01 8.9401e-01
7.0843e-01 1.0018e+00
7.0923e-01 1.0189e+00
7.8365e-01 1.1241e+00
7.9577e-01 1.2613e+00
7.9577e-01 1.2613e+00
8.9288e-01 1.4152e+00
8.9288e-01 1.4152e+00
1.0018e+00 1.5879e+00
1.0018e+00 1.5879e+00
1.1241e+00 1.7817e+00
1.1241e+00 1.7817e+00
1.2613e+00 1.9991e+00
1.2613e+00 1.9992e+00
1.4152e+00 2.2430e+00
1.4152e+00 2.2431e+00
1.5878e+00 2.5167e+00
1.5879e+00 2.5178e+00
1.7810e+00 2.8239e+00
1.7817e+00 2.8500e+00
1.9826e+00 3.1685e+00
1.9991e+00 3.5551e+00
1.9991e+00 3.5551e+00
2.2430e+00 3.9890e+00
2.2430e+00 3.9891e+00
2.5167e+00 4.4757e+00
2.5167e+00 4.4759e+00
2.8238e+00 5.0219e+00
2.8239e+00 5.0248e+00
3.1669e+00 5.6348e+00
3.1685e+00 5.7657e+00
3.4815e+00 6.3224e+00
3.1685e+00 6.9470e+00
2.8895e+00 6.3224e+00
2.8239e+00 6.3191e+00
2.5182e+00 5.6348e+00
2.5167e+00 5.6345e+00
2.2431e+00 5.0219e+00
2.2430e+00 5.0218e+00
1.9991e+00 4.4757e+00
1.9991e+00 4.4757e+00
1.7817e+00 3.9890e+00
1.7817e+00 3.9890e+00
1.5879e+00 3.5551e+00
1.5879e+00 3.5551e+00
1.4152e+00 3.1685e+00
1.4152e+00 3.1685e+00
1.2613e+00 2.8239e+00
1.2613e+00 2.8239e+00
1.1241e+00 2.5167e+00
1.1241e+00 2.5167e+00
1.0018e+00 2.2430e+00
1.0018e+00 2.2430e+00
8.9288e-01 1.9991e+00
8.9288e-01 1.9991e+00
7.9577e-01 1.7817e+00
7.9577e-01 1.7817e+00
7.0923e-01 1.7649e+00
6.3877e-01 1.5879e+00
6.3209e-01 1.5866e+00
5.6387e-01 1.4152e+00
5.6335e-01 1.4149e+00
5.0219e-01 1.2613e+00
5.0208e-01 1.2611e+00
4.4753e-01 1.1241e+00
4.4747e-01 1.1241e+00
3.9880e-01 1.0140e+00
3.9449e-01 1.0018e+00
3.5543e-01 9.9611e-01
3.1879e-01 8.9288e-01
3.1677e-01 8.9225e-01
2.8253e-01 7.9577e-01
2.8232e-01 7.9540e-01
2.5162e-01 7.5386e-01
2.3750e-01 7.0923e-01
2.2425e-01 7.0567e-01
2.0092e-01 6.3209e-01
1.9986e-01 6.3126e-01
1.7813e-01 5.9256e-01
1.6985e-01 5.6335e-01
1.5875e-01 5.6003e-01
1.4207e-01 5.0208e-01
1.4149e-01 5.0133e-01
1.2610e-01 4.9075e-01
1.1473e-01 4.4747e-01
1.1238e-01 4.4578e-01
1.0016e-01 4.2969e-01
9.2561e-02 3.9880e-01
8.9268e-02 3.9645e-01
7.9559e-02 3.8258e-01
7.3313e-02 3.5543e-01
7.0906e-02 3.5284e-01
6.3195e-02 3.4570e-01
5.6964e-02 3.1677e-01
5.6322e-02 3.1532e-01
5.0196e-02 3.0982e-01
4.4737e-02 2.9744e-01
4.1828e-02 2.8232e-01
3.9871e-02 2.7764e-01
3.5535e-02 2.7068e-01
3.1670e-02 2.6273e-01
2.9599e-02 2.5162e-01
2.8226e-02 2.4599e-01
2.5156e-02 2.3627e-01
2.2420e-02 2.2640e-01
2.1853e-02 2.2425e-01
1.9982e-02 2.1886e-01
1.7808e-02 2.0956e-01
1.6187e-02 1.9986e-01
1.5872e-02 1.9948e-01
1.4145e-02 1.9662e-01
1.2607e-02 1.9203e-01
1.1236e-02 1.8562e-01
1.0070e-02 1.7813e-01
1.0014e-02 1.7805e-01
8.9247e-03 1.7647e-01
7.9541e-03 1.7452e-01
7.0890e-03 1.7218e-01
6.3180e-03 1.6954e-01
5.6309e-03 1.6674e-01
5.0185e-03 1.6391e-01
4.4727e-03 1.6116e-01
4.0190e-03 1.5875e-01
3.9862e-03 1.5869e-01
3.5527e-03 1.5797e-01
3.1663e-03 1.5732e-01
2.8219e-03 1.5674e-01
2.5150e-03 1.5615e-01
2.2415e-03 1.5559e-01
1.9977e-03 1.5508e-01
1.7804e-03 1.5461e-01
1.5868e-03 1.5419e-01
1.4142e-03 1.5381e-01
1.2604e-03 1.5347e-01
1.1233e-03 1.5317e-01
1.0012e-03 1.5290e-01
8.9227e-04 1.5266e-01
7.9522e-04 1.5244e-01
7.0874e-04 1.5226e-01
6.3166e-04 1.5209e-01
5.6296e-04 1.5194e-01
5.0173e-04 1.5181e-01
4.4716e-04 1.5169e-01
3.9853e-04 1.5158e-01
3.5519e-04 1.5149e-01
3.1656e-04 1.5141e-01
2.8213e-04 1.5134e-01
2.5144e-04 1.5127e-01
2.2410e-04 1.5121e-01
1.9972e-04 1.5116e-01
1.7800e-04 1.5112e-01
1.5864e-04 1.5108e-01
1.4139e-04 1.5104e-01
1.2601e-04 1.5101e-01
1.1231e-04 1.5098e-01
1.0009e-04 1.5095e-01
8.9206e-05 1.5093e-01
7.9504e-05 1.5091e-01
7.0857e-05 1.5089e-01
6.3151e-05 1.5088e-01
5.6283e-05 1.5086e-01
5.0161e-05 1.5085e-01
4.4706e-05 1.5084e-01
3.9844e-05 1.5083e-01
3.5510e-05 1.5082e-01
3.1648e-05 1.5081e-01
2.8206e-05 1.5080e-01
2.5139e-05 1.5080e-01
2.2404e-05 1.5079e-01
1.9968e-05 1.5079e-01
1.7796e-05 1.5078e-01
1.5861e-05 1.5078e-01
1.4136e-05 1.5077e-01
1.2598e-05 1.5077e-01
1.1228e-05 1.5077e-01
1.0007e-05 1.5077e-01
8.9186e-06 1.5076e-01
7.9486e-06 1.5076e-01
7.0841e-06 1.5076e-01
6.3136e-06 1.5076e-01
5.6270e-06 1.5076e-01
5.0150e-06 1.5075e-01
4.4696e-06 1.5075e-01
3.9835e-06 1.5075e-01
3.5502e-06 1.5075e-01
3.1641e-06 1.5075e-01
2.8200e-06 1.5075e-01
2.5133e-06 1.5075e-01
2.2399e-06 1.5075e-01
1.9963e-06 1.5075e-01
1.7792e-06 1.5075e-01
1.5857e-06 1.5075e-01
